автор,название,серия,год,папка,имя_файла,conllu_cache,Number of Sentences,Number of Words,Number of Clauses,Mean Sentence Length,Mean Clause Length,Mean Number of Clauses per Sentence,Mean Tree Depth,Median Tree Depth,Minimum Tree Depth,Maximum Tree Depth,Mean Dependency Distance,Node-to-Terminal-Node Ratio,Average Levenshtein Distance between POS,Average Levenshtein Distance between deprel,Average NP Length,Complex NP Ratio,Number of Combined Clauses,Number of Coordinate Clauses,Number of Subordinate Clauses,Coordinate to Combined Clause Ratio,Subordinate to Combined Clause Ratio,Coordinate to Subordinate Clause Ratio,Coordinate Clause to Sentence Ratio,Subordinate Clause to Sentence Ratio,root_ratio,acl_ratio,acl:relcl_ratio,advcl_ratio,advcl:relcl_ratio,ccomp_ratio,csubj_ratio,csubj:outer_ratio,nsubj:outer_ratio,parataxis_ratio,xcomp_ratio,conj_ratio,__compute_seconds__
Дарья Донцова,Диета для трех поросят,Татьяна Сергеева,2008,sergeeva,ТС_Диета для трех поросят.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Диета для трех поросят.txt.russian-syntagrus-ud-2.12-230717.conllu,4562,36835,9872,8.07,3.73,2.16,3.68,3.0,2,12,2.65,1.79,9.25,9.98,1.63,0.43,5310,3531,1779,0.66,0.34,1.98,0.77,0.39,0.4621150729335494,0.0211709886547812,0.013675040518638574,0.04740680713128039,0.0,0.023703403565640196,0.02127228525121556,0.0,0.0,0.18577795786061588,0.05297811993517018,0.17190032414910858,3.66
Дарья Донцова,Запасной выход из комы,Татьяна Сергеева,2018,sergeeva,ТС_Запасной выход из комы.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Запасной выход из комы.txt.russian-syntagrus-ud-2.12-230717.conllu,4647,36793,10003,7.92,3.68,2.15,3.68,3.0,2,11,2.61,1.81,7.95,8.71,1.59,0.4,5356,3475,1881,0.65,0.35,1.85,0.75,0.4,0.46456063181045687,0.0123962811156653,0.027591722483255022,0.03528941317604718,0.0,0.034489653104068776,0.021993401979406177,0.0,0.0,0.16455063480955714,0.05628311506548036,0.18284514645606317,3.4
Дарья Донцова,Золотая середина ослика Иа,Татьяна Сергеева,2020,sergeeva,ТС_Золотая середина ослика Иа.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Золотая середина ослика Иа.txt.russian-syntagrus-ud-2.12-230717.conllu,4380,36806,9574,8.4,3.84,2.19,3.78,4.0,2,13,2.71,1.8,8.99,8.98,1.6,0.4,5194,3272,1922,0.63,0.37,1.7,0.75,0.44,0.45748903279715897,0.014622937121370378,0.030394819302277,0.04115312304157092,0.0,0.03572174639649049,0.02297890119072488,0.0,0.0,0.15646542719866305,0.05588050971380823,0.18529350323793609,3.9
Дарья Донцова,Золотое правило Трехпудовочки,Татьяна Сергеева,2010,sergeeva,ТС_Золотое правило Трехпудовочки.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Золотое правило Трехпудовочки.txt.russian-syntagrus-ud-2.12-230717.conllu,3851,36877,9419,9.58,3.92,2.45,4.0,4.0,2,12,2.72,1.83,10.2,11.05,1.67,0.44,5568,3676,1892,0.66,0.34,1.94,0.95,0.49,0.4088544431468309,0.020065824397494426,0.01592525745832891,0.047032593693598045,0.0,0.026223590614714937,0.026860600913048094,0.0,0.0,0.17698269455356194,0.0647627136638709,0.21329228155855187,3.66
Дарья Донцова,Идеальное тело Пятачка,Татьяна Сергеева,2009,sergeeva,ТС_Идеальное тело Пятачка.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Идеальное тело Пятачка.txt.russian-syntagrus-ud-2.12-230717.conllu,3884,36873,9564,9.49,3.86,2.46,3.98,4.0,2,14,2.71,1.82,10.71,10.32,1.65,0.44,5680,3625,2055,0.64,0.36,1.76,0.93,0.53,0.40610623170221666,0.02875365955667085,0.015265579255541615,0.052070263488080304,0.0,0.026244249268088667,0.026348808030112924,0.0,0.0,0.1648891677122543,0.06618569636135509,0.21413634462567963,3.77
Дарья Донцова,"Инь, янь и всякая дрянь",Татьяна Сергеева,2008,sergeeva,"ТС_Инь, янь и всякая дрянь.txt","python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Инь, янь и всякая дрянь.txt.russian-syntagrus-ud-2.12-230717.conllu",4474,36772,9938,8.22,3.7,2.22,3.7,3.0,2,12,2.69,1.79,9.85,9.04,1.65,0.43,5464,3646,1818,0.67,0.33,2.01,0.81,0.41,0.4501911853491648,0.0197222781243711,0.014389213121352384,0.0448782451197424,0.0,0.021936003219963775,0.02726906822298249,0.0,0.0,0.18333668746226606,0.054739384181927954,0.18353793519822903,3.53
Дарья Донцова,Кукушонок из семьи дровосеков,Татьяна Сергеева,2024,sergeeva,ТС_Кукушонок из семьи дровосеков.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Кукушонок из семьи дровосеков.txt.russian-syntagrus-ud-2.12-230717.conllu,4661,36789,9736,7.89,3.78,2.09,3.74,4.0,2,11,2.58,1.83,8.39,8.74,1.65,0.43,5075,3114,1961,0.61,0.39,1.59,0.67,0.42,0.47873870172555466,0.012941659819227609,0.024548069022185703,0.0447822514379622,0.0,0.030608052588331963,0.026910435497124074,0.0,0.0,0.14687756778964667,0.06162695152013147,0.17296631059983567,3.34
Дарья Донцова,Курятник в пентхаусе,Татьяна Сергеева,2022,sergeeva,ТС_Курятник в пентхаусе.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Курятник в пентхаусе.txt.russian-syntagrus-ud-2.12-230717.conllu,4316,36817,9833,8.53,3.74,2.28,3.81,4.0,2,11,2.7,1.82,9.17,9.3,1.57,0.4,5517,3713,1804,0.67,0.33,2.06,0.86,0.42,0.4389301332248551,0.011797010068137903,0.024000813586901253,0.03854367944676091,0.0,0.03386555476456829,0.023085528322994,0.0,0.0,0.16088680972236347,0.05217126004271331,0.21671921082070578,4.27
Дарья Донцова,Лазурный берег болота,Татьяна Сергеева,2020,sergeeva,ТС_Лазурный берег болота.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Лазурный берег болота.txt.russian-syntagrus-ud-2.12-230717.conllu,4465,36789,9638,8.24,3.82,2.16,3.76,4.0,2,11,2.66,1.8,8.93,9.64,1.6,0.41,5173,3265,1908,0.63,0.37,1.71,0.73,0.43,0.46327038804731274,0.012035692052293007,0.02625025938991492,0.03921975513592032,0.0,0.03579580825897489,0.023241336376841667,0.0,0.0,0.15853911599916995,0.06142353185308155,0.18022411288649098,3.31
Дарья Донцова,Львиная доля серой мышки,Татьяна Сергеева,2017,sergeeva,ТС_Львиная доля серой мышки.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Львиная доля серой мышки.txt.russian-syntagrus-ud-2.12-230717.conllu,3956,36818,9359,9.31,3.93,2.37,3.97,4.0,2,12,2.76,1.82,10.68,9.89,1.66,0.44,5403,3399,2004,0.63,0.37,1.7,0.86,0.51,0.42269473234319904,0.01923282401966022,0.025430067314884067,0.04551768351319586,0.0,0.037610855860668875,0.02468212415856395,0.0,0.0,0.1824981301421092,0.06165188588524415,0.18068169676247461,4.18
Дарья Донцова,Любовное зелье колдуна-болтуна,Татьяна Сергеева,2015,sergeeva,ТС_Любовное зелье колдуна-болтуна.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Любовное зелье колдуна-болтуна.txt.russian-syntagrus-ud-2.12-230717.conllu,3785,36835,9115,9.73,4.04,2.41,4.04,4.0,2,12,2.75,1.83,10.56,11.44,1.7,0.45,5330,3358,1972,0.63,0.37,1.7,0.89,0.52,0.41524958859023586,0.026878771256171146,0.02435545803620406,0.05057597366977509,0.0,0.034448710916072406,0.025013713658804167,0.0,0.0,0.16884256719692814,0.05507405375754251,0.1995611629182666,3.75
Дарья Донцова,Мадам Белая Поганка,Татьяна Сергеева,2021,sergeeva,ТС_Мадам Белая Поганка.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Мадам Белая Поганка.txt.russian-syntagrus-ud-2.12-230717.conllu,4492,36822,9881,8.2,3.73,2.2,3.74,3.0,2,16,2.65,1.82,8.98,8.67,1.59,0.4,5389,3475,1914,0.64,0.36,1.82,0.77,0.43,0.4546098573018925,0.012852950106264548,0.029855277805890094,0.03855885031879364,0.0,0.03319502074688797,0.02277097459771278,0.0,0.0,0.16880882501771075,0.0564720170023277,0.18287622710252,3.59
Дарья Донцова,Микроб без комплексов,Татьяна Сергеева,2009,sergeeva,ТС_Микроб без комплексов.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Микроб без комплексов.txt.russian-syntagrus-ud-2.12-230717.conllu,4202,36858,9976,8.77,3.69,2.37,3.84,4.0,2,12,2.66,1.81,9.08,9.91,1.62,0.42,5774,3818,1956,0.66,0.34,1.95,0.91,0.47,0.42121090617481954,0.019847634322373697,0.014935846030473135,0.04591018444266239,0.0,0.024558941459502808,0.025160384923817163,0.0,0.0,0.18694867682437852,0.06565757818765036,0.19576984763432237,3.45
Дарья Донцова,Мохнатая лапа Герасима,Татьяна Сергеева,2019,sergeeva,ТС_Мохнатая лапа Герасима.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Мохнатая лапа Герасима.txt.russian-syntagrus-ud-2.12-230717.conllu,4425,36793,9460,8.31,3.89,2.14,3.78,4.0,2,11,2.63,1.81,9.13,9.3,1.66,0.43,5035,2997,2038,0.6,0.4,1.47,0.68,0.46,0.4677589852008457,0.014164904862579281,0.03382663847780127,0.041331923890063425,0.0,0.038794926004228326,0.026215644820295984,0.0,0.0,0.14503171247357294,0.06109936575052854,0.17177589852008457,6.9
Дарья Донцова,Оберег от испанской страсти,Татьяна Сергеева,2017,sergeeva,ТС_Оберег от испанской страсти.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Оберег от испанской страсти.txt.russian-syntagrus-ud-2.12-230717.conllu,4259,36788,9290,8.64,3.96,2.18,3.81,4.0,2,13,2.72,1.81,9.41,9.66,1.67,0.44,5031,3193,1838,0.63,0.37,1.74,0.75,0.43,0.4583423035522067,0.0155005382131324,0.026157158234660926,0.03993541442411195,0.0,0.031969860064585576,0.02077502691065662,0.0,0.0,0.1536060279870829,0.0636167922497309,0.19009687836383207,7.64
Дарья Донцова,Пирог от сапожника,Татьяна Сергеева,2023,sergeeva,ТС_Пирог от сапожника.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Пирог от сапожника.txt.russian-syntagrus-ud-2.12-230717.conllu,4439,36787,9787,8.29,3.76,2.2,3.82,4.0,2,12,2.62,1.84,8.31,9.47,1.63,0.43,5348,3368,1980,0.63,0.37,1.7,0.76,0.45,0.45356084602023095,0.011545928272197813,0.026770205374476348,0.03790742822110964,0.0,0.03422907939102891,0.025544089097782774,0.0,0.0,0.15745376519873303,0.06631245529784408,0.1866762031265965,7.59
Дарья Донцова,Рваные валенки мадам Помпадур,Татьяна Сергеева,2010,sergeeva,ТС_Рваные валенки мадам Помпадур.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Рваные валенки мадам Помпадур.txt.russian-syntagrus-ud-2.12-230717.conllu,4049,36860,9593,9.1,3.84,2.37,3.92,4.0,2,12,2.64,1.82,9.46,9.53,1.65,0.43,5544,3704,1840,0.67,0.33,2.01,0.91,0.45,0.42207859897842176,0.01813822578963828,0.016574585635359115,0.040029187949546546,0.0,0.030126133639111853,0.026686125299697695,0.0,0.0,0.17825497758782446,0.060252267278223706,0.2078598978421766,7.21
Дарья Донцова,Сбылась мечта бегемота,Татьяна Сергеева,2014,sergeeva,ТС_Сбылась мечта бегемота.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Сбылась мечта бегемота.txt.russian-syntagrus-ud-2.12-230717.conllu,3941,36818,9407,9.34,3.91,2.39,3.92,4.0,2,14,2.75,1.8,9.67,10.5,1.64,0.43,5466,3485,1981,0.64,0.36,1.76,0.88,0.5,0.4189433400659084,0.018709471670032955,0.01807164877219092,0.04209631125757415,0.0,0.038694589135749975,0.028914638035505473,0.0,0.0,0.16434570001063037,0.06410120123312427,0.2061230998192835,8.24
Дарья Донцова,Старуха Кристи – отдыхает!,Татьяна Сергеева,2005,sergeeva,ТС_Старуха Кристи – отдыхает!.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Старуха Кристи – отдыхает!.txt.russian-syntagrus-ud-2.12-230717.conllu,3621,36861,10059,10.18,3.66,2.78,4.03,4.0,2,13,2.93,1.81,11.95,11.77,1.6,0.42,6438,4298,2140,0.67,0.33,2.01,1.19,0.59,0.35997614076946016,0.025052192066805846,0.013321403718063425,0.05219206680584551,0.0,0.029724624714186302,0.030122278556516554,0.0,0.0,0.17606123869171886,0.062332239785266925,0.2512178148921364,10.0
Дарья Донцова,Страсти-мордасти рогоносца,Татьяна Сергеева,2016,sergeeva,ТС_Страсти-мордасти рогоносца.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Страсти-мордасти рогоносца.txt.russian-syntagrus-ud-2.12-230717.conllu,3998,36794,9290,9.2,3.96,2.32,3.93,4.0,2,12,2.7,1.81,9.26,9.95,1.66,0.43,5292,3278,2014,0.62,0.38,1.63,0.82,0.5,0.4303552206673843,0.022497308934337996,0.0263724434876211,0.04348762109795479,0.0,0.03627556512378902,0.02217438105489774,0.0,0.0,0.171259418729817,0.06598493003229279,0.18159311087190527,6.38
Дарья Донцова,Толстушка под прикрытием,Татьяна Сергеева,2013,sergeeva,ТС_Толстушка под прикрытием.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Толстушка под прикрытием.txt.russian-syntagrus-ud-2.12-230717.conllu,3866,36811,9275,9.52,3.97,2.4,4.04,4.0,2,16,2.68,1.81,10.1,11.32,1.7,0.45,5409,3405,2004,0.63,0.37,1.7,0.88,0.52,0.41681940700808623,0.026307277628032345,0.019622641509433963,0.04690026954177898,0.0,0.033099730458221024,0.0308355795148248,0.0,0.0,0.17940700808625337,0.05929919137466307,0.1877088948787062,12.98
Дарья Донцова,Фуа-гра из топора,Татьяна Сергеева,2013,sergeeva,ТС_Фуа-гра из топора.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Фуа-гра из топора.txt.russian-syntagrus-ud-2.12-230717.conllu,3895,36837,9210,9.46,4.0,2.36,3.99,4.0,1,13,2.71,1.8,9.88,11.15,1.68,0.45,5315,3141,2174,0.59,0.41,1.44,0.81,0.56,0.4229098805646037,0.031270358306188926,0.02062975027144408,0.050814332247557006,0.0,0.03811074918566775,0.03061889250814332,0.0,0.0,0.15309446254071662,0.06460369163952226,0.18794788273615634,8.19
Дарья Донцова,Цыпленок Лисы Патрикеевны,Татьяна Сергеева,2023,sergeeva,ТС_Цыпленок Лисы Патрикеевны.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Цыпленок Лисы Патрикеевны.txt.russian-syntagrus-ud-2.12-230717.conllu,4376,36761,9637,8.4,3.81,2.2,3.87,4.0,2,11,2.56,1.83,9.29,9.45,1.64,0.43,5261,3262,1999,0.62,0.38,1.63,0.75,0.46,0.45408322091937325,0.014112275604441216,0.03164885337760714,0.038808757912213346,0.0,0.037667323855971775,0.023243748054373767,0.0,0.0,0.15793296669087892,0.061948739234201515,0.1805541143509391,5.26
Дарья Донцова,Чугунные сапоги-скороходы,Татьяна Сергеева,2021,sergeeva,ТС_Чугунные сапоги-скороходы.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Чугунные сапоги-скороходы.txt.russian-syntagrus-ud-2.12-230717.conllu,4291,36806,9617,8.58,3.83,2.24,3.84,4.0,2,12,2.65,1.83,8.99,10.16,1.63,0.42,5326,3420,1906,0.64,0.36,1.79,0.8,0.44,0.44618904024123945,0.013309763959654778,0.028907143599875222,0.035354060517833005,0.0,0.03660185088905064,0.02183633149630862,0.0,0.0,0.15389414578350838,0.062181553499012165,0.20172611001351773,7.39
Дарья Донцова,Чёрная жемчужина раздора,Татьяна Сергеева,2019,sergeeva,ТС_Чёрная жемчужина раздора.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Чёрная жемчужина раздора.txt.russian-syntagrus-ud-2.12-230717.conllu,4151,36838,9588,8.87,3.84,2.31,3.88,4.0,2,10,2.73,1.82,9.54,10.06,1.62,0.42,5437,3419,2018,0.63,0.37,1.69,0.82,0.49,0.4329370045890697,0.011994159365874009,0.02346683354192741,0.040884438881935756,0.0,0.039737171464330416,0.026178556528994576,0.0,0.0,0.1571756362119316,0.06821026282853566,0.19941593658740092,6.22
Дарья Донцова,Шекспир курит в сторонке,Татьяна Сергеева,2011,sergeeva,ТС_Шекспир курит в сторонке.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Шекспир курит в сторонке.txt.russian-syntagrus-ud-2.12-230717.conllu,3830,36859,9514,9.62,3.87,2.48,3.99,4.0,2,11,2.78,1.82,10.04,10.88,1.64,0.43,5684,3723,1961,0.65,0.35,1.9,0.97,0.51,0.4025646415808283,0.020601219255833508,0.022388059701492536,0.04277906243430734,0.0,0.03184780323733445,0.02743325625394156,0.0,0.0,0.17069581669119194,0.061067899936935045,0.22062224090813537,5.86
Дарья Донцова,Шоколадное пугало,Татьяна Сергеева,2018,sergeeva,ТС_Шоколадное пугало.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\sergeeva__ТС_Шоколадное пугало.txt.russian-syntagrus-ud-2.12-230717.conllu,4756,36802,9736,7.74,3.78,2.05,3.62,3.0,2,14,2.65,1.8,8.42,9.24,1.62,0.41,4980,3288,1692,0.66,0.34,1.94,0.69,0.36,0.4884963023829088,0.009449465899753493,0.023726376335250616,0.036154478225143796,0.0,0.030402629416598194,0.02218570254724733,0.0,0.0,0.16454396055875103,0.05186935086277732,0.17317173377156944,7.01
